Year,Genre,Critic_Score,User_Score
2005,Misc        ,NA  ,NA  
2005,Misc        ,NA  ,NA  
2005,Misc        ,NA  ,NA  
2005,Misc        ,78.0,84.0
2005,Misc        ,46.0,82.0
2005,Misc        ,69.0,84.0
2005,Misc        ,NA  ,NA  
2005,Misc        ,NA  ,NA  
2005,Misc        ,NA  ,NA  
2005,Misc        ,46.0,67.0
2005,Misc        ,NA  ,NA  
2005,Misc        ,60.0,51.0
2005,Platform    ,82.0,85.0
2005,Platform    ,69.0,74.0
2005,Platform    ,75.0,76.0
2005,Platform    ,51.0,66.0
2005,Platform    ,71.0,NA  
2005,Platform    ,83.0,88.0
2005,Platform    ,77.0,84.0
2005,Platform    ,86.0,82.0
2005,Platform    ,66.0,64.0
2005,Platform    ,71.0,NA  
2005,Platform    ,70.0,NA  
2005,Platform    ,60.0,89.0
2005,Platform    ,45.0,60  
2005,Platform    ,76.0,77.0
2005,Platform    ,NA  ,NA  
2005,Platform    ,89.0,85.0
2005,Platform    ,50.0,76.0
2005,Platform    ,NA  ,NA  
2005,Platform    ,NA  ,NA  
2005,Puzzle      ,77.0,71.0
2005,Puzzle      ,NA  ,NA  
2005,Puzzle      ,75.0,66.0
2005,Puzzle      ,86.0,89.0
2005,Puzzle      ,NA  ,NA  
2005,Racing      ,91.0,86.0
2005,Racing      ,82.0,91.0
2005,Racing      ,74.0,84.0
2005,Racing      ,72.0,78.0
2005,Racing      ,74.0,85.0
2005,Racing      ,NA  ,NA  
2005,Racing      ,83.0,85.0
2005,Racing      ,92.0,76.0
2005,Racing      ,83.0,88.0
2005,Racing      ,79.0,84.0
2005,Racing      ,88.0,79.0
2005,Racing      ,90.0,88.0
2005,Racing      ,86.0,84.0
2005,Racing      ,84.0,74.0
2005,Racing      ,78.0,77.0
2005,Racing      ,NA  ,NA  
2005,Racing      ,63.0,78.0
2005,Racing      ,80.0,91.0
2005,Racing      ,76.0,77.0
2005,Racing      ,66.0,70  
2005,Racing      ,89.0,84.0
2005,Racing      ,68.0,77.0
2005,Racing      ,58.0,80  
2005,Racing      ,80.0,83.0
2005,Racing      ,71.0,85.0
2005,Role-Playing,87.0,90  
2005,Role-Playing,NA  ,NA  
2005,Role-Playing,62.0,81.0
2005,Role-Playing,71.0,86.0
2005,Role-Playing,NA  ,NA  
2005,Role-Playing,64.0,83.0
2005,Role-Playing,NA  ,NA  
2005,Role-Playing,NA  ,NA  
2005,Role-Playing,68.0,76.0
2005,Role-Playing,83.0,84.0
2005,Role-Playing,NA  ,NA  
2005,Role-Playing,89.0,86.0
2005,Role-Playing,74.0,90  
2005,Role-Playing,77.0,88.0
2005,Role-Playing,82.0,73.0
2005,Role-Playing,85.0,73.0
2005,Role-Playing,58.0,80  
2005,Role-Playing,78.0,84.0
2005,Role-Playing,77.0,83.0
2005,Role-Playing,72.0,77.0
2005,Role-Playing,84.0,87.0
2005,Role-Playing,59.0,57.0
2005,Shooter     ,84.0,90  
2005,Shooter     ,77.0,82.0
2005,Shooter     ,89.0,81.0
2005,Shooter     ,NA  ,NA  
2005,Shooter     ,82.0,88.0
2005,Shooter     ,83.0,89.0
2005,Shooter     ,88.0,74.0
2005,Shooter     ,81.0,89.0
2005,Shooter     ,69.0,85.0
2005,Shooter     ,77.0,87.0
2005,Shooter     ,82.0,86.0
2005,Shooter     ,78.0,51.0
2005,Shooter     ,67.0,81.0
2005,Shooter     ,NA  ,NA  
2005,Shooter     ,81.0,73.0
2005,Shooter     ,59.0,65.0
2005,Shooter     ,77.0,79.0
2005,Shooter     ,89.0,74.0
2005,Shooter     ,78.0,89.0
2005,Shooter     ,88.0,80  
2005,Shooter     ,90.0,86.0
2005,Shooter     ,85.0,57.0
2005,Shooter     ,80.0,82.0
2005,Shooter     ,72.0,70  
2005,Shooter     ,79.0,78.0
2005,Shooter     ,NA  ,NA  
2005,Shooter     ,71.0,79.0
2005,Shooter     ,82.0,76.0
2005,Shooter     ,58.0,88.0
2005,Shooter     ,75.0,84.0
2005,Shooter     ,80.0,85.0
2005,Shooter     ,NA  ,NA  
2005,Shooter     ,74.0,66.0
2005,Shooter     ,84.0,72.0
2005,Simulation  ,NA  ,NA  
2005,Simulation  ,86.0,87.0
2005,Simulation  ,65.0,69.0
2005,Simulation  ,76.0,66.0
2005,Simulation  ,59.0,77.0
2005,Simulation  ,76.0,90  
2005,Simulation  ,70.0,61.0
2005,Simulation  ,75.0,44.0
2005,Simulation  ,NA  ,NA  
2005,Simulation  ,NA  ,NA  
2005,Simulation  ,58.0,75.0
2005,Sports      ,88.0,80  
2005,Sports      ,80.0,78.0
2005,Sports      ,NA  ,8.2 
2005,Sports      ,86.0,67.0
2005,Sports      ,87.0,85.0
2005,Sports      ,NA  ,NA  
2005,Sports      ,NA  ,NA  
2005,Sports      ,76.0,87.0
2005,Sports      ,87.0,86.0
2005,Sports      ,82.0,74.0
2005,Sports      ,76.0,86.0
2005,Sports      ,NA  ,NA  
2005,Sports      ,NA  ,NA  
2005,Sports      ,NA  ,NA  
2005,Sports      ,70.0,56.0
2005,Sports      ,89.0,87.0
2005,Sports      ,87.0,83.0
2005,Sports      ,86.0,NA  
2005,Sports      ,76.0,80  
2005,Sports      ,83.0,62.0
2005,Sports      ,83.0,80  
2005,Sports      ,75.0,79.0
2005,Sports      ,80.0,75.0
2005,Sports      ,NA  ,NA  
2005,Sports      ,79.0,64.0
2005,Sports      ,77.0,77.0
2005,Sports      ,78.0,85.0
2005,Sports      ,86.0,85.0
2005,Sports      ,81.0,82.0
2005,Sports      ,78.0,91.0
2005,Sports      ,63.0,63.0
2005,Sports      ,81.0,80  
2005,Sports      ,80.0,79.0
2005,Sports      ,81.0,51.0
2005,Sports      ,NA  ,NA  
2005,Sports      ,NA  ,NA  
2005,Sports      ,89.0,79.0
2005,Sports      ,81.0,58.0
2005,Sports      ,76.0,77.0
2005,Sports      ,80.0,76.0
2005,Sports      ,81.0,90  
2005,Sports      ,NA  ,5.6 
2005,Strategy    ,44.0,66.0
2005,Strategy    ,NA  ,NA  
2005,Strategy    ,76.0,88.0
2005,Strategy    ,90.0,90  
2006,Action      ,95.0,90  
2006,Action      ,86.0,80  
2006,Action      ,78.0,78.0
2006,Action      ,84.0,90  
2006,Action      ,NA  ,6.7 
2006,Action      ,NA  ,NA  
2006,Action      ,81.0,75.0
2006,Action      ,85.0,76.0
2006,Action      ,96.0,92.0
2006,Action      ,83.0,86.0
2006,Action      ,75.0,86.0
2006,Action      ,87.0,82.0
2006,Action      ,75.0,83.0
2006,Action      ,47.0,50  
2006,Action      ,84.0,91.0
2006,Action      ,NA  ,NA  
2006,Action      ,87.0,91.0
2006,Action      ,48.0,64.0
2006,Action      ,NA  ,7   
2006,Action      ,85.0,81.0
2006,Action      ,55.0,58.0
2006,Action      ,81.0,89.0
2006,Action      ,81.0,80  
2006,Action      ,93.0,93.0
2006,Action      ,58.0,88.0
2006,Action      ,52.0,75.0
2006,Action      ,52.0,69.0
2006,Action      ,NA  ,NA  
2006,Action      ,82.0,71.0
2006,Action      ,83.0,84.0
2006,Action      ,76.0,84.0
2006,Action      ,NA  ,NA  
2006,Action      ,NA  ,NA  
2006,Action      ,NA  ,9   
2006,Action      ,67.0,79.0
2006,Action      ,NA  ,NA  
2006,Action      ,85.0,86.0
2006,Action      ,56.0,65.0
2006,Action      ,NA  ,NA  
2006,Action      ,52.0,75.0
2006,Action      ,57.0,67.0
2006,Action      ,82.0,87.0
2006,Adventure   ,NA  ,6.5 
2006,Adventure   ,NA  ,NA  
2006,Adventure   ,77.0,81.0
2006,Adventure   ,52.0,67.0
2006,Adventure   ,NA  ,NA  
2006,Adventure   ,60.0,65.0
2006,Adventure   ,70.0,56.0
2006,Fighting    ,NA  ,NA  
2006,Fighting    ,80.0,86.0
2006,Fighting    ,83.0,79.0
2006,Fighting    ,84.0,81.0
2006,Fighting    ,86.0,88.0
2006,Fighting    ,NA  ,NA  
2006,Fighting    ,75.0,85.0
2006,Fighting    ,73.0,86.0
2006,Fighting    ,NA  ,NA  
2006,Fighting    ,70.0,88.0
2006,Fighting    ,78.0,81.0
2006,Fighting    ,70.0,81.0
2006,Fighting    ,74.0,81.0
2006,Fighting    ,81.0,78.0
2006,Fighting    ,83.0,75.0
2006,Misc        ,58.0,66.0
2006,Misc        ,92.0,85.0
2006,Misc        ,83.0,84.0
2006,Misc        ,NA  ,NA  
2006,Misc        ,81.0,78.0
2006,Misc        ,74.0,57.0
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,76.0,79.0
2006,Misc        ,76.0,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Misc        ,NA  ,NA  
2006,Platform    ,89.0,85.0
2006,Platform    ,85.0,87.0
2006,Platform    ,81.0,74.0
2006,Platform    ,71.0,81.0
2006,Platform    ,43.0,41.0
2006,Platform    ,46.0,44.0
2006,Platform    ,58.0,86.0
2006,Platform    ,57.0,56.0
2006,Platform    ,56.0,73.0
2006,Platform    ,85.0,83.0
2006,Platform    ,68.0,80  
2006,Puzzle      ,83.0,74.0
2006,Puzzle      ,84.0,87.0
2006,Puzzle      ,76.0,79.0
2006,Puzzle      ,76.0,79.0
2006,Puzzle      ,69.0,NA  
2006,Racing      ,84.0,74.0
2006,Racing      ,73.0,79.0
2006,Racing      ,77.0,63.0
2006,Racing      ,64.0,78.0
2006,Racing      ,78.0,71.0
2006,Racing      ,74.0,84.0
2006,Racing      ,67.0,73.0
2006,Racing      ,75.0,73.0
2006,Racing      ,71.0,84.0
2006,Racing      ,70.0,70  
2006,Racing      ,85.0,89.0
2006,Racing      ,50.0,47.0
2006,Racing      ,54.0,21.0
2006,Racing      ,71.0,70  
2006,Racing      ,65.0,NA  
2006,Racing      ,59.0,80  
2006,Racing      ,51.0,78.0
2006,Racing      ,68.0,81.0
2006,Racing      ,NA  ,NA  
2006,Racing      ,NA  ,NA  
2006,Racing      ,72.0,84.0
2006,Racing      ,41.0,40  
2006,Racing      ,55.0,72.0
2006,Racing      ,89.0,81.0
2006,Racing      ,74.0,74.0
2006,Racing      ,76.0,NA  
2006,Racing      ,65.0,82.0
2006,Role-Playing,NA  ,NA  
2006,Role-Playing,92.0,76.0
2006,Role-Playing,94.0,87.0
2006,Role-Playing,82.0,75.0
2006,Role-Playing,69.0,76.0
2006,Role-Playing,77.0,71.0
2006,Role-Playing,75.0,74.0
2006,Role-Playing,53.0,67.0
2006,Role-Playing,79.0,78.0
2006,Role-Playing,81.0,82.0
2006,Role-Playing,78.0,81.0
2006,Role-Playing,NA  ,NA  
2006,Role-Playing,69.0,82.0
2006,Role-Playing,65.0,60  
2006,Role-Playing,84.0,90  
2006,Role-Playing,86.0,84.0
2006,Role-Playing,57.0,68.0
2006,Role-Playing,66.0,78.0
2006,Role-Playing,73.0,73.0
2006,Role-Playing,NA  ,NA  
2006,Role-Playing,78.0,76.0
2006,Shooter     ,94.0,83.0
2006,Shooter     ,86.0,81.0
2006,Shooter     ,82.0,65.0
2006,Shooter     ,71.0,79.0
2006,Shooter     ,69.0,67.0
2006,Shooter     ,72.0,90  
2006,Shooter     ,88.0,83.0
2006,Shooter     ,90.0,80  
2006,Shooter     ,80.0,69.0
2006,Shooter     ,57.0,69.0
2006,Shooter     ,79.0,71.0
2006,Shooter     ,79.0,84.0
2006,Shooter     ,82.0,74.0
2006,Shooter     ,81.0,90  
2006,Shooter     ,77.0,83.0
2006,Shooter     ,85.0,80  
2006,Shooter     ,63.0,68.0
2006,Shooter     ,76.0,73.0
2006,Shooter     ,NA  ,NA  
2006,Shooter     ,65.0,91.0
2006,Shooter     ,39.0,49.0
2006,Shooter     ,77.0,80  
2006,Shooter     ,77.0,73.0
2006,Simulation  ,67.0,72.0
2006,Simulation  ,49.0,52.0
2006,Simulation  ,84.0,80  
2006,Simulation  ,73.0,87.0
2006,Simulation  ,75.0,83.0
2006,Simulation  ,66.0,NA  
2006,Simulation  ,57.0,73.0
2006,Simulation  ,67.0,69.0
2006,Simulation  ,NA  ,7.8 
2006,Simulation  ,NA  ,5.3 
2006,Simulation  ,78.0,86.0
2006,Simulation  ,75.0,84.0
2006,Simulation  ,80.0,76.0
2006,Simulation  ,NA  ,8.7 
2006,Simulation  ,66.0,79.0
2006,Sports      ,76.0,80  
2006,Sports      ,84.0,82.0
2006,Sports      ,86.0,89.0
2006,Sports      ,NA  ,NA  
2006,Sports      ,80.0,60  
2006,Sports      ,87.0,86.0
2006,Sports      ,69.0,80  
2006,Sports      ,63.0,60  
2006,Sports      ,NA  ,NA  
2006,Sports      ,83.0,87.0
2006,Sports      ,NA  ,NA  
2006,Sports      ,83.0,89.0
2006,Sports      ,70.0,81.0
2006,Sports      ,69.0,73.0
2006,Sports      ,81.0,83.0
2006,Sports      ,81.0,84.0
2006,Sports      ,81.0,78.0
2006,Sports      ,76.0,90  
2006,Sports      ,79.0,69.0
2006,Sports      ,79.0,60  
2006,Sports      ,76.0,72.0
2006,Sports      ,82.0,92.0
2006,Sports      ,84.0,78.0
2006,Sports      ,77.0,81.0
2006,Sports      ,66.0,86.0
2006,Sports      ,68.0,76.0
2006,Sports      ,88.0,69.0
2006,Sports      ,NA  ,NA  
2006,Sports      ,NA  ,NA  
2006,Sports      ,76.0,42.0
2006,Sports      ,64.0,75.0
2006,Sports      ,76.0,46.0
2006,Sports      ,81.0,NA  
2006,Sports      ,81.0,80  
2006,Sports      ,81.0,76.0
2006,Sports      ,80.0,79.0
2006,Sports      ,72.0,66.0
2006,Sports      ,69.0,85.0
2006,Sports      ,59.0,49.0
2006,Sports      ,66.0,69.0
2006,Sports      ,70.0,52.0
2006,Strategy    ,70.0,66.0
2006,Strategy    ,69.0,29.0
2007,Action      ,80.0,89.0
2007,Action      ,90.0,80  
2007,Action      ,88.0,81.0
2007,Action      ,80.0,54.0
2007,Action      ,93.0,89.0
2007,Action      ,80.0,74.0
2007,Action      ,80.0,67.0
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,79.0,83.0
2007,Action      ,64.0,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,75.0,76.0
2007,Action      ,68.0,82.0
2007,Action      ,69.0,73.0
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,63.0,77.0
2007,Action      ,88.0,75.0
2007,Action      ,NA  ,NA  
2007,Action      ,59.0,67.0
2007,Action      ,71.0,77.0
2007,Action      ,64.0,61.0
2007,Action      ,75.0,79.0
2007,Action      ,71.0,75.0
2007,Action      ,55.0,82.0
2007,Action      ,73.0,73.0
2007,Action      ,65.0,80  
2007,Action      ,51.0,49.0
2007,Action      ,NA  ,7.6 
2007,Action      ,73.0,82.0
2007,Action      ,55.0,69.0
2007,Action      ,60.0,72.0
2007,Action      ,59.0,73.0
2007,Action      ,65.0,75.0
2007,Action      ,NA  ,NA  
2007,Action      ,64.0,71.0
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,7.1 
2007,Action      ,NA  ,5.5 
2007,Action      ,43.0,49.0
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,78.0,82.0
2007,Action      ,67.0,78.0
2007,Action      ,58.0,63.0
2007,Action      ,83.0,84.0
2007,Action      ,62.0,71.0
2007,Action      ,46.0,52.0
2007,Action      ,78.0,78.0
2007,Action      ,53.0,64.0
2007,Action      ,55.0,48.0
2007,Action      ,62.0,67.0
2007,Action      ,NA  ,8.2 
2007,Action      ,56.0,61.0
2007,Action      ,73.0,59.0
2007,Action      ,60.0,69.0
2007,Action      ,55.0,NA  
2007,Action      ,69.0,72.0
2007,Action      ,41.0,41.0
2007,Action      ,69.0,58.0
2007,Action      ,53.0,72.0
2007,Action      ,58.0,NA  
2007,Action      ,NA  ,NA  
2007,Action      ,68.0,44.0
2007,Action      ,NA  ,NA  
2007,Action      ,61.0,70  
2007,Action      ,54.0,70  
2007,Action      ,70.0,59.0
2007,Action      ,55.0,71.0
2007,Action      ,51.0,47.0
2007,Action      ,NA  ,NA  
2007,Action      ,77.0,83.0
2007,Action      ,36.0,64.0
2007,Action      ,38.0,39.0
2007,Adventure   ,81.0,77.0
2007,Adventure   ,81.0,73.0
2007,Adventure   ,NA  ,NA  
2007,Adventure   ,NA  ,4.3 
2007,Adventure   ,72.0,81.0
2007,Adventure   ,78.0,81.0
2007,Adventure   ,NA  ,NA  
2007,Adventure   ,NA  ,NA  
2007,Adventure   ,78.0,86.0
2007,Adventure   ,NA  ,8.9 
2007,Adventure   ,NA  ,NA  
2007,Adventure   ,NA  ,NA  
2007,Fighting    ,73.0,92.0
2007,Fighting    ,71.0,72.0
2007,Fighting    ,71.0,68.0
2007,Fighting    ,74.0,73.0
2007,Fighting    ,68.0,78.0
2007,Fighting    ,85.0,74.0
2007,Fighting    ,72.0,84.0
2007,Fighting    ,74.0,80  
2007,Fighting    ,59.0,59.0
2007,Fighting    ,NA  ,NA  
2007,Fighting    ,NA  ,NA  
2007,Misc        ,72.0,78.0
2007,Misc        ,62.0,63.0
2007,Misc        ,82.0,82.0
2007,Misc        ,86.0,84.0
2007,Misc        ,85.0,79.0
2007,Misc        ,56.0,60  
2007,Misc        ,59.0,40  
2007,Misc        ,68.0,69.0
2007,Misc        ,25.0,43.0
2007,Misc        ,92.0,82.0
2007,Misc        ,83.0,78.0
2007,Misc        ,92.0,81.0
2007,Misc        ,80.0,63.0
2007,Misc        ,NA  ,NA  
2007,Misc        ,67.0,83.0
2007,Misc        ,NA  ,NA  
2007,Misc        ,20.0,19.0
2007,Misc        ,92.0,84.0
2007,Misc        ,73.0,75.0
2007,Misc        ,71.0,68.0
2007,Misc        ,65.0,76.0
2007,Misc        ,NA  ,NA  
2007,Misc        ,67.0,59.0
2007,Misc        ,NA  ,NA  
2007,Misc        ,82.0,59.0
2007,Misc        ,69.0,63.0
2007,Misc        ,NA  ,NA  
2007,Misc        ,73.0,NA  
2007,Misc        ,86.0,87.0
2007,Misc        ,57.0,70  
2007,Misc        ,NA  ,NA  
2007,Misc        ,49.0,63.0
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Misc        ,68.0,NA  
2007,Misc        ,57.0,53.0
2007,Misc        ,73.0,81.0
2007,Misc        ,76.0,NA  
2007,Misc        ,NA  ,6.8 
2007,Misc        ,73.0,NA  
2007,Misc        ,NA  ,9.2 
2007,Misc        ,NA  ,NA  
2007,Misc        ,NA  ,NA  
2007,Platform    ,97.0,89.0
2007,Platform    ,NA  ,NA  
2007,Platform    ,85.0,79.0
2007,Platform    ,69.0,66.0
2007,Platform    ,NA  ,NA  
2007,Platform    ,78.0,82.0
2007,Platform    ,44.0,NA  
2007,Platform    ,50.0,65.0
2007,Platform    ,60.0,70  
2007,Platform    ,60.0,74.0
2007,Platform    ,63.0,70  
2007,Platform    ,NA  ,NA  
2007,Platform    ,NA  ,NA  
2007,Platform    ,53.0,53.0
2007,Platform    ,79.0,65.0
2007,Platform    ,60.0,60  
2007,Platform    ,54.0,54.0
2007,Platform    ,80.0,78.0
2007,Platform    ,69.0,85.0
2007,Puzzle      ,85.0,86.0
2007,Puzzle      ,84.0,88.0
2007,Puzzle      ,NA  ,NA  
2007,Puzzle      ,71.0,57.0
2007,Puzzle      ,63.0,NA  
2007,Puzzle      ,53.0,NA  
2007,Puzzle      ,83.0,87.0
2007,Puzzle      ,NA  ,NA  
2007,Puzzle      ,65.0,NA  
2007,Puzzle      ,79.0,67.0
2007,Puzzle      ,NA  ,NA  
2007,Racing      ,80.0,71.0
2007,Racing      ,90.0,83.0
2007,Racing      ,62.0,62.0
2007,Racing      ,72.0,71.0
2007,Racing      ,73.0,60  
2007,Racing      ,NA  ,NA  
2007,Racing      ,60.0,78.0
2007,Racing      ,63.0,75.0
2007,Racing      ,61.0,69.0
2007,Racing      ,83.0,80  
2007,Racing      ,83.0,74.0
2007,Racing      ,70.0,71.0
2007,Racing      ,69.0,68.0
2007,Racing      ,59.0,NA  
2007,Racing      ,75.0,73.0
2007,Racing      ,68.0,76.0
2007,Racing      ,75.0,70  
2007,Racing      ,46.0,68.0
2007,Racing      ,76.0,62.0
2007,Racing      ,80.0,73.0
2007,Racing      ,NA  ,6.7 
2007,Racing      ,64.0,71.0
2007,Racing      ,67.0,61.0
2007,Racing      ,76.0,82.0
2007,Racing      ,77.0,72.0
2007,Racing      ,63.0,48.0
2007,Racing      ,NA  ,NA  
2007,Racing      ,66.0,67.0
2007,Role-Playing,NA  ,NA  
2007,Role-Playing,91.0,79.0
2007,Role-Playing,83.0,80  
2007,Role-Playing,93.0,80  
2007,Role-Playing,91.0,87.0
2007,Role-Playing,72.0,87.0
2007,Role-Playing,80.0,79.0
2007,Role-Playing,81.0,61.0
2007,Role-Playing,88.0,80  
2007,Role-Playing,78.0,83.0
2007,Role-Playing,NA  ,NA  
2007,Role-Playing,88.0,89.0
2007,Role-Playing,80.0,69.0
2007,Role-Playing,63.0,79.0
2007,Role-Playing,65.0,59.0
2007,Role-Playing,50.0,55.0
2007,Role-Playing,77.0,72.0
2007,Role-Playing,74.0,74.0
2007,Role-Playing,89.0,83.0
2007,Role-Playing,67.0,77.0
2007,Role-Playing,83.0,86.0
2007,Role-Playing,63.0,71.0
2007,Role-Playing,66.0,75.0
2007,Role-Playing,NA  ,NA  
2007,Role-Playing,57.0,72.0
2007,Shooter     ,94.0,78.0
2007,Shooter     ,94.0,84.0
2007,Shooter     ,94.0,84.0
2007,Shooter     ,68.0,71.0
2007,Shooter     ,96.0,89.0
2007,Shooter     ,64.0,75.0
2007,Shooter     ,96.0,89.0
2007,Shooter     ,90.0,89.0
2007,Shooter     ,83.0,80  
2007,Shooter     ,73.0,79.0
2007,Shooter     ,86.0,76.0
2007,Shooter     ,75.0,76.0
2007,Shooter     ,69.0,73.0
2007,Shooter     ,92.0,85.0
2007,Shooter     ,73.0,67.0
2007,Shooter     ,89.0,84.0
2007,Shooter     ,75.0,69.0
2007,Shooter     ,84.0,81.0
2007,Shooter     ,86.0,81.0
2007,Shooter     ,60.0,74.0
2007,Shooter     ,77.0,76.0
2007,Shooter     ,69.0,75.0
2007,Shooter     ,NA  ,NA  
2007,Shooter     ,NA  ,NA  
2007,Shooter     ,60.0,71.0
2007,Shooter     ,91.0,80  
2007,Shooter     ,86.0,77.0
2007,Shooter     ,80.0,77.0
2007,Shooter     ,62.0,61.0
2007,Shooter     ,72.0,74.0
2007,Shooter     ,61.0,64.0
2007,Shooter     ,85.0,88.0
2007,Shooter     ,82.0,81.0
2007,Shooter     ,70.0,79.0
2007,Shooter     ,96.0,85.0
2007,Shooter     ,73.0,76.0
2007,Simulation  ,67.0,73.0
2007,Simulation  ,70.0,80  
2007,Simulation  ,61.0,53.0
2007,Simulation  ,NA  ,7.7 
2007,Simulation  ,NA  ,7.6 
2007,Simulation  ,73.0,71.0
2007,Simulation  ,68.0,72.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,85.0,77.0
2007,Simulation  ,73.0,82.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,84.0,84.0
2007,Simulation  ,NA  ,7.4 
2007,Simulation  ,NA  ,9   
2007,Simulation  ,80.0,79.0
2007,Simulation  ,61.0,48.0
2007,Simulation  ,57.0,67.0
2007,Simulation  ,65.0,82.0
2007,Simulation  ,70.0,NA  
2007,Simulation  ,64.0,73.0
2007,Simulation  ,65.0,70  
2007,Simulation  ,66.0,40  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,69.0,63.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,67.0,68.0
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,65.0,74.0
2007,Simulation  ,NA  ,5   
2007,Simulation  ,65.0,73.0
2007,Simulation  ,NA  ,5.8 
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Simulation  ,NA  ,NA  
2007,Sports      ,80.0,77.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,82.0,79.0
2007,Sports      ,83.0,65.0
2007,Sports      ,79.0,80  
2007,Sports      ,78.0,78.0
2007,Sports      ,85.0,64.0
2007,Sports      ,81.0,71.0
2007,Sports      ,74.0,61.0
2007,Sports      ,79.0,74.0
2007,Sports      ,82.0,79.0
2007,Sports      ,66.0,76.0
2007,Sports      ,68.0,58.0
2007,Sports      ,52.0,68.0
2007,Sports      ,81.0,88.0
2007,Sports      ,86.0,80  
2007,Sports      ,76.0,78.0
2007,Sports      ,80.0,79.0
2007,Sports      ,65.0,61.0
2007,Sports      ,72.0,70  
2007,Sports      ,81.0,53.0
2007,Sports      ,83.0,86.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,76.0,68.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,81.0,70  
2007,Sports      ,83.0,83.0
2007,Sports      ,79.0,66.0
2007,Sports      ,68.0,66.0
2007,Sports      ,79.0,71.0
2007,Sports      ,86.0,84.0
2007,Sports      ,75.0,68.0
2007,Sports      ,81.0,78.0
2007,Sports      ,82.0,86.0
2007,Sports      ,65.0,66.0
2007,Sports      ,73.0,68.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,72.0,60  
2007,Sports      ,71.0,NA  
2007,Sports      ,63.0,86.0
2007,Sports      ,72.0,54.0
2007,Sports      ,81.0,68.0
2007,Sports      ,80.0,78.0
2007,Sports      ,73.0,53.0
2007,Sports      ,71.0,48.0
2007,Sports      ,80.0,82.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,73.0,66.0
2007,Sports      ,NA  ,NA  
2007,Sports      ,65.0,NA  
2007,Sports      ,77.0,79.0
2007,Sports      ,52.0,54.0
2007,Strategy    ,78.0,87.0
2007,Strategy    ,80.0,81.0
2007,Strategy    ,NA  ,NA  
2007,Strategy    ,70.0,28.0
2007,Strategy    ,NA  ,NA  
2007,Strategy    ,70.0,17.0
2007,Strategy    ,NA  ,NA  
2007,Strategy    ,76.0,83.0
2007,Strategy    ,NA  ,NA  
2008,Action      ,98.0,79.0
2008,Action      ,98.0,75.0
2008,Action      ,94.0,87.0
2008,Action      ,77.0,75.0
2008,Action      ,76.0,79.0
2008,Action      ,91.0,86.0
2008,Action      ,74.0,79.0
2008,Action      ,72.0,80  
2008,Action      ,75.0,74.0
2008,Action      ,81.0,81.0
2008,Action      ,73.0,67.0
2008,Action      ,78.0,66.0
2008,Action      ,71.0,66.0
2008,Action      ,80.0,79.0
2008,Action      ,88.0,88.0
2008,Action      ,71.0,79.0
2008,Action      ,82.0,79.0
2008,Action      ,56.0,67.0
2008,Action      ,85.0,67.0
2008,Action      ,84.0,82.0
2008,Action      ,65.0,71.0
2008,Action      ,89.0,87.0
2008,Action      ,85.0,64.0
2008,Action      ,77.0,84.0
2008,Action      ,84.0,80  
2008,Action      ,75.0,77.0
2008,Action      ,73.0,74.0
2008,Action      ,77.0,89.0
2008,Action      ,75.0,72.0
2008,Action      ,NA  ,NA  
2008,Action      ,68.0,74.0
2008,Action      ,76.0,76.0
2008,Action      ,65.0,66.0
2008,Action      ,70.0,81.0
2008,Action      ,85.0,73.0
2008,Action      ,76.0,66.0
2008,Action      ,80.0,83.0
